Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,alternative term,antisymmetric property,BFO CLIF specification label,BFO OWL specification label,code DSM-IV-TR,code DSM-IV-TR,complicated_by,composed_of,Contributor,Coverage,Creator,curator note,database_cross_reference,Date,definition,definition source,derives_from,Description,disposition of at all times,editor note,editor preferred term,elucidation,example of usage,expand assertion to,expand expression to,first order logic expression,Format,has associated axiom(fol),has associated axiom(nl),has axiom label,has continuant part at all times,has curation status,has disposition at some time,has ID digit count,has ID policy for,has ID prefix,has ID range allocated to,has obsolescence reason,has occurrent part,has ontology root term,has participant at all times,has participant at some time,has proper continuant part at all times,has proper occurrent part,has_alternative_id,has_exact_synonym,has_material_basis_in,has_narrow_synonym,has_obo_format_version,has_obo_namespace,has_related_synonym,has_symptom,http://attempto.ifi.uzh.ch/ace_lexicon#CN_pl,http://attempto.ifi.uzh.ch/ace_lexicon#CN_sg,http://attempto.ifi.uzh.ch/ace_lexicon#TV_pl,http://attempto.ifi.uzh.ch/ace_lexicon#TV_sg,http://attempto.ifi.uzh.ch/ace_lexicon#TV_vbg,http://data.bioontology.org/metadata/prefixIRI,http://protege.stanford.edu/plugins/owl/protege#defaultLanguage,http://purl.obolibrary.org/obo/doid#DO_cancer_slim,http://purl.obolibrary.org/obo/doid#DO_MGI_slim,http://purl.obolibrary.org/obo/doid#GOLD,http://purl.obolibrary.org/obo/doid#gram-negative_bacterial_infectious_disease,http://purl.obolibrary.org/obo/doid#gram-positive_bacterial_infectious_disease,http://purl.obolibrary.org/obo/doid#sexually_transmitted_infectious_disease,http://purl.obolibrary.org/obo/doid#tick-borne_infectious_disease,http://purl.obolibrary.org/obo/doid#TopNodes_DOcancerslim,http://purl.obolibrary.org/obo/doid#zoonotic_infectious_disease,http://purl.obolibrary.org/obo/MF#hasAgent,http://purl.obolibrary.org/obo/MF#hasPart,http://purl.obolibrary.org/obo/MF#hasParticipant,http://purl.obolibrary.org/obo/MF#inhererOf,http://purl.obolibrary.org/obo/MF#inheresIn,http://purl.obolibrary.org/obo/MF#isAbout,http://purl.obolibrary.org/obo/MF#manifestationOf,http://purl.obolibrary.org/obo/MF#participantOf,http://purl.obolibrary.org/obo/MF#partOf,http://purl.obolibrary.org/obo/MF#realizationOf,http://purl.obolibrary.org/obo/MF#specificallyDependsOn,http://purl.org/dc/elements/1.1/license,http://purl.org/dc/elements/1.1/member,http://purl.org/dc/terms/license,http://www.geneontology.org/formats/oboInOwl#auto-generated-by,http://www.geneontology.org/formats/oboInOwl#created_by,http://www.geneontology.org/formats/oboInOwl#creation_date,http://www.geneontology.org/formats/oboInOwl#date,http://www.geneontology.org/formats/oboInOwl#default-namespace,http://www.geneontology.org/formats/oboInOwl#id,http://www.geneontology.org/formats/oboInOwl#saved-by,http://www.w3.org/2000/01/rdf-schema#comment,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://www.w3.org/2000/01/rdf-schema#label,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.w3.org/2002/07/owl#deprecated,http://www.w3.org/2002/07/owl#versionIRI%20rdf:resource,http://www.w3.org/2004/02/skos/core#notation,http://xmlns.com/foaf/0.1/homepage,http://xmlns.com/foaf/0.1/mbox,ICD-10 code,ICD-10 code,ICD-10 code,imported from,in branch,in_subset,inheres in at all times,inheres_in,is allocated id range,is denotator type,is_a,Language,located_in,material basis of at all times,may be identical to,OBO foundry unique label,occurs_with,ontology term requester,part of continuant at some time,part of occurrent,part_of,participates in at some time,Publisher,realized in,realized_by,realized_by_supression_with,realizes,Relation,Resource Identifier,Resource Type,results_in,results_in_formation_of,Rights Management,scheduled for obsoletion on or after,Source,Subject and Keywords,subset_property,symptoms,term editor,term replaced by,term tracker item,Title,transmitted_by
http://purl.obolibrary.org/obo/DOID_10938,paranoid personality disorder,,"A personality disorder that is characterized by paranoia and a pervasive, long-standing suspiciousness and generalized mistrust of others.|Pattern of distrust and suspiciousness such that others&apos; motives are interpreted as malevolent.

DSM-IV-TR (american Psychiatric Association)
|
People with this disorder show unwarranted suspiciousness, hypersensitivity, and reluctant to trust others. They interpret others' motives as being malevolent, question their loyalty or trustworthiness, persistently bear grudges, or are suspicious of the fidelity of their spouses.

Many persons with this disorder fail to go for treatment because of their guardedness and mistrust.

""Understanding abnormal behavior"". David Sue, Derald Wing Sue, Stanley Sue.

This disorder may be first apparent in childhood and adolescence with solitariness, poor peer relationships, social anxiety, underachievement in school, hypersensitivity, peculiar thoughts and language, and idiosyncratic fantasies. These children may appear to be ""odd: or ""eccentric"" and attract teasing.

DSM-IV-TR (american Psychiatric Association)",false,,,http://purl.obolibrary.org/obo/DOID_1510,trastorno paranoide de la personalidad,,,,301.0,,,,,,,,SNOMEDCT_2010_1_31:191750009|SNOMEDCT_2010_1_31:13601005|MSH:D010260|UMLS_CUI:C0030477|SNOMEDCT_2010_1_31:154896003|SNOMEDCT_2010_1_31:270529002|SNOMEDCT_2010_1_31:192485008|ICD9CM:301.0,,"A personality disorder that is characterized by paranoia and a pervasive, long-standing suspiciousness and generalized mistrust of others.|Pattern of distrust and suspiciousness such that others&apos; motives are interpreted as malevolent.

DSM-IV-TR (american Psychiatric Association)
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,disease_ontology,,,,,,,,DOID:10938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOID:10938,,"
People with this disorder show unwarranted suspiciousness, hypersensitivity, and reluctant to trust others. They interpret others' motives as being malevolent, question their loyalty or trustworthiness, persistently bear grudges, or are suspicious of the fidelity of their spouses.

Many persons with this disorder fail to go for treatment because of their guardedness and mistrust.

""Understanding abnormal behavior"". David Sue, Derald Wing Sue, Stanley Sue.

This disorder may be first apparent in childhood and adolescence with solitariness, poor peer relationships, social anxiety, underachievement in school, hypersensitivity, peculiar thoughts and language, and idiosyncratic fantasies. These children may appear to be ""odd: or ""eccentric"" and attract teasing.

DSM-IV-TR (american Psychiatric Association)",,paranoid personality disorder,,,,DOID:10938,,,F60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/MFOMD_0000161,waxy flexibility (in catatonia),,"Behavior in which the limb or other body part of a catatonic person can be moved into another position that is then maintained. The body part feels to an observer as if it were made of wax.


http://www.minddisorders.com/Br-Del/Catatonic-disorders.html",false,,,http://purl.obolibrary.org/obo/MFOMD_0000024,,,,,,,,,,,,,,,"Behavior in which the limb or other body part of a catatonic person can be moved into another position that is then maintained. The body part feels to an observer as if it were made of wax.


http://www.minddisorders.com/Br-Del/Catatonic-disorders.html",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MFOMD:0000161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,waxy flexibility (in catatonia),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/DOID_0060145,pain agnosia,analgesia,An agnosia that is a loss of the ability to perceive and process pain.,false,,,http://purl.obolibrary.org/obo/DOID_4090,,,,,,,,,,,,,,,An agnosia that is a loss of the ability to perceive and process pain.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,analgesia,,,,disease_ontology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lschriml,2011-08-22T12:04:56Z,,,DOID:0060145,,,,pain agnosia,,,,DOID:0060145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/DOID_2846,bruxism,Bruxism - teeth grinding|sleep related bruxism|Grinding teeth|Teeth grinding,A sleep disorder that involves involuntarily grinding or clenching of the teeth while sleeping.,false,,,http://purl.obolibrary.org/obo/DOID_535,,,,,,,,,,,,,SNOMEDCT_2010_1_31:268774006|MSH:D020186|NCI:C73511|SNOMEDCT_2010_1_31:367105000|SNOMEDCT_2010_1_31:154925009|UMLS_CUI:C0393774|UMLS_CUI:C0006325|ICD9CM:327.53|SNOMEDCT_2010_1_31:90207007|MSH:D002012|SNOMEDCT_2010_1_31:274950005|SNOMEDCT_2010_1_31:192436003|SNOMEDCT_2010_1_31:191983006,,A sleep disorder that involves involuntarily grinding or clenching of the teeth while sleeping.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOID:8891,Bruxism - teeth grinding|sleep related bruxism|Grinding teeth|Teeth grinding,,,,disease_ontology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOID:2846,,,,bruxism,,,,DOID:2846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/DOID_0060042,atypical autism,PDD NOS,An autism spectrum disorder that involves some autistic symptoms occuring after age 3 with an abscence of all the traits necessary for a diagnosis of autism.,false,,,http://purl.obolibrary.org/obo/DOID_0060041,,,,,,,,,,,,,,,An autism spectrum disorder that involves some autistic symptoms occuring after age 3 with an abscence of all the traits necessary for a diagnosis of autism.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PDD NOS,,,,disease_ontology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOID:0060042,,,,atypical autism,,,,DOID:0060042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/DOID_0060135,apraxia,,An agnosia that is a loss of the ability to map out physical actions in order to repeat them in functional activities.,false,,,http://purl.obolibrary.org/obo/DOID_4090,,,,,,,,,,,,,,,An agnosia that is a loss of the ability to map out physical actions in order to repeat them in functional activities.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,disease_ontology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lschriml,2011-08-22T12:04:56Z,,,DOID:0060135,,,,apraxia,,,,DOID:0060135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/DOID_0060152,time agnosia,,An agnosia that is a loss of the ability to comprehend the succession and duration of events.,false,,,http://purl.obolibrary.org/obo/DOID_4090,,,,,,,,,,,,,,,An agnosia that is a loss of the ability to comprehend the succession and duration of events.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,disease_ontology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lschriml,2011-08-22T12:04:56Z,,,DOID:0060152,,,,time agnosia,,,,DOID:0060152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GO_0042756,drinking behavior,,"The specific behavior of an organism relating to the intake of liquids, especially water.",false,,,http://purl.obolibrary.org/obo/GO_0007631,,,,,,,,,,,,,,,"The specific behavior of an organism relating to the intake of liquids, especially water.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0042756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,drinking behavior,,,,,,,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/DOID_2745,narcissistic personality disorder,,"A personality disorder that involves an excessive preoccupation with issues of personal adequacy, power, prestige and vanity.|Personality disorder in which the essential feature is a pervasive pattern of grandiosity, need for admiration, and lack of empathy.

DSM-IV-TR (american Psychiatric Association)|People with this disorder require attention and admiration and have difficulty accepting personal criticism. In conversations they talk mainly about themselves and show a lack of interest in others. Many have fantasies about power or influence, and they constantly overestimate their talents and importance, how reflective responses and idealisation involving unlimited success, a sense of entitlement, and sense of self-importance.

""Understanding abnormal behavior"". David Sue, Derald Wing Sue, Stanley Sue.",false,,,http://purl.obolibrary.org/obo/DOID_1510,trastorno narcisista de la personalidad,,,,301.81,,,,,,,,MSH:D010554|ICD9CM:301.81|UMLS_CUI:C0027402|SNOMEDCT_2010_1_31:192493008|SNOMEDCT_2010_1_31:80711002,,"A personality disorder that involves an excessive preoccupation with issues of personal adequacy, power, prestige and vanity.|Personality disorder in which the essential feature is a pervasive pattern of grandiosity, need for admiration, and lack of empathy.

DSM-IV-TR (american Psychiatric Association)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,disease_ontology,,,,,,,,DOID:2745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOID:2745,,"People with this disorder require attention and admiration and have difficulty accepting personal criticism. In conversations they talk mainly about themselves and show a lack of interest in others. Many have fantasies about power or influence, and they constantly overestimate their talents and importance, how reflective responses and idealisation involving unlimited success, a sense of entitlement, and sense of self-importance.

""Understanding abnormal behavior"". David Sue, Derald Wing Sue, Stanley Sue.",,narcissistic personality disorder,,,,DOID:2745,,,F60.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GO_0048512,circadian behavior,,The specific behavior of an organism that recurs with a regularity of approximately 24 hours.,false,,,http://purl.obolibrary.org/obo/GO_0007622,,,,,,,,,,,,,,,The specific behavior of an organism that recurs with a regularity of approximately 24 hours.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0048512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,circadian behavior,,,,,,,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/OGMS_0000099,outpatient encounter,,TODO,false,,,http://purl.obolibrary.org/obo/OGMS_0000097,,,,,,,,,,,,creation date: 2011-02-21T09:57:44Z,,,TODO,http://groups.google.com/group/ogms-discuss/browse_thread/thread/a2dbc2ed1dff99d6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OGMS:0000099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outpatient encounter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Albert Goldfain,,,,
http://purl.obolibrary.org/obo/GO_0002210,behavioral response to wounding,,A behavioral response resulting from wounding.,false,,,http://purl.obolibrary.org/obo/GO_0007610,,,,,,,,,,,,,,,A behavioral response resulting from wounding.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0002210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,behavioral response to wounding,,,,,,,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/MFOMD_0000210,somnolence,,"State of near-sleep, a strong desire for sleep, or sleeping for unusually long periods.

wikipedia",false,,,http://purl.obolibrary.org/obo/MFOMD_0000024,sleepiness,,,,,,,,,,,,,,"State of near-sleep, a strong desire for sleep, or sleeping for unusually long periods.

wikipedia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MFOMD:0000210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,somnolence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/MF_0000034,visual consciousness,,"Visual consciousness is consciousness of a visual stimulus, as experienced through the visual sensory medium as a part of a process of seeing.",false,,,http://purl.obolibrary.org/obo/MF_0000037,,,,,,,,,,,,,,,"Visual consciousness is consciousness of a visual stimulus, as experienced through the visual sensory medium as a part of a process of seeing.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MF:0000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,visual consciousness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/DOID_1510,personality disorder,character disorder,"A disease of mental health that involve long-term patterns of thoughts and behaviors that cause serious problems with relationships and work.|Personality disorder is an enduring pattern of inner experience and behaviour that deviates markedly from the expectations of the individual's culture, is pervasive and inflexible, has an onset in adolescence or early adulthood, is stable over the time, and leads to distress or impairment. 

                                                                                                                           DSM-IV-TR|
Only when personality traits are inflexible and maladaptive and cause significant functional impairment or subjective distress do they constitute Personality Disorders.

DSM-IV-TR (american Psychiatric Association)",false,,,http://purl.obolibrary.org/obo/MFOMD_0000004,trastornos de la personalidad,,,,,,,,,,,,ICD9CM:301.8|SNOMEDCT_2010_1_31:268759009|SNOMEDCT_2010_1_31:191770003|SNOMEDCT_2010_1_31:191776009|SNOMEDCT_2010_1_31:268635005|UMLS_CUI:C0029707|ICD9CM:301.89,,"A disease of mental health that involve long-term patterns of thoughts and behaviors that cause serious problems with relationships and work.|Personality disorder is an enduring pattern of inner experience and behaviour that deviates markedly from the expectations of the individual's culture, is pervasive and inflexible, has an onset in adolescence or early adulthood, is stable over the time, and leads to distress or impairment. 

                                                                                                                           DSM-IV-TR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,character disorder,,,,disease_ontology,,,,,,,,DOID:1510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOID:1510,,"
Only when personality traits are inflexible and maladaptive and cause significant functional impairment or subjective distress do they constitute Personality Disorders.

DSM-IV-TR (american Psychiatric Association)",,personality disorder,,,,DOID:1510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/MFOMD_0000083,orgasmic disorder,,"Inability to achieve an orgasm after entering the excitement phase and receiving adequate sexual stimulation. 

”Understanding abnormal behavior”. David Sue, Derald Wing Sue, Stanley Sue.|The orgasmic disorders are divided in three:

- Female orgasmic disorder (formerly inhibited Female Orgasm), in which the essential feature is a persistent or recurrent delay in, or absence of, orgasm following a normal sexual excitement phase. Primary orgasmic dysfunction is considered relatively common in women: approximately 10 percent of all women have never achieved and orgasm.

- Male Orgasmic Disorder (formerly inhibited Male Orgasm), in which the essential feature is a persistent or recurrent delay in, or absence of, orgasm following a normal sexual excitement phase. Some males with this disorder can reach coital orgasm but only after very prolonged and intense noncoital stimulation. Some can ejaculate only from masturbation. An even subgroup have experienced orgasm only at the moment of waking from an erotic dream.

- Premature Ejaculation, in which the essential feature is the persistent or recurrent onset of orgasm and ejaculation with minimal sexual stimulation before, on, or shortly after penetration and before the person wishes it. The majority of males with this disorder can delay orgasm during self-masturbation for a considerably longer time than during coitus. The clinician must take into account factors that affect duration of the excitement phase, such as age, novelty of the sexual partner or situation, and recent frequency of sexual activity.


DSM-IV-TR (american Psychiatric Association)

""Understanding abnormal behavior"". David Sue, Derald Wing Sue, Stanley Sue.",false,,,http://purl.obolibrary.org/obo/DOID_1876,trastornos del orgasmo,,,,"302.73 (Female Orgasmic Disorder) 
302.74 (Male Orgasmic Disorder)
302.75 (Premature Ejaculation)",,,,,,,,,,"Inability to achieve an orgasm after entering the excitement phase and receiving adequate sexual stimulation. 

”Understanding abnormal behavior”. David Sue, Derald Wing Sue, Stanley Sue.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MFOMD:0000083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The orgasmic disorders are divided in three:

- Female orgasmic disorder (formerly inhibited Female Orgasm), in which the essential feature is a persistent or recurrent delay in, or absence of, orgasm following a normal sexual excitement phase. Primary orgasmic dysfunction is considered relatively common in women: approximately 10 percent of all women have never achieved and orgasm.

- Male Orgasmic Disorder (formerly inhibited Male Orgasm), in which the essential feature is a persistent or recurrent delay in, or absence of, orgasm following a normal sexual excitement phase. Some males with this disorder can reach coital orgasm but only after very prolonged and intense noncoital stimulation. Some can ejaculate only from masturbation. An even subgroup have experienced orgasm only at the moment of waking from an erotic dream.

- Premature Ejaculation, in which the essential feature is the persistent or recurrent onset of orgasm and ejaculation with minimal sexual stimulation before, on, or shortly after penetration and before the person wishes it. The majority of males with this disorder can delay orgasm during self-masturbation for a considerably longer time than during coitus. The clinician must take into account factors that affect duration of the excitement phase, such as age, novelty of the sexual partner or situation, and recent frequency of sexual activity.


DSM-IV-TR (american Psychiatric Association)

""Understanding abnormal behavior"". David Sue, Derald Wing Sue, Stanley Sue.",,orgasmic disorder,,,,,,,"F52.3 (Both, Female Orgasmic Disorder and Male Orgasmic Disorder)
F52.4 (Premature Ejaculation)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GO_0098596,imitative learning,,Learning in which new behaviors are acquired through imitation.,false,,,http://purl.obolibrary.org/obo/GO_0098597,,,,,,,,,,,,,,,Learning in which new behaviors are acquired through imitation.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0098596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,imitative learning,,,,,,,,,,http://purl.obolibrary.org/obo/go.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/OGMS_0000105,relapse,,A disease stage which is preceded by a remission and characterized by the return of a manifestation of a disease.,false,,,http://purl.obolibrary.org/obo/ogms.owl#disease_stage,recurrent,,,,,,,,,,,,,10 NOV 2015,A disease stage which is preceded by a remission and characterized by the return of a manifestation of a disease.,http://code.google.com/p/ogms/issues/detail?id=73,,,,A pathological bodily process which is part of a disease couse that occurs after an incomplete remission and that is similar to earlier parts of the disease course.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OGMS:0000105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,relapse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Albert Goldfain
Richard Scheuermann
Sagar Jain",,,,
http://purl.obolibrary.org/obo/DOID_10939,antisocial personality disorder,Asocial personality|Dissocial personality disorder|Psychopath.personality|Psychopathic personality|Psychopathic personality disorder|sociopathic personality,"Personality disorder that is a pattern of disregard for, and violation of, the rights of others.


DSM-IV-TR (american Psychiatric Association)         
|A personality disorder that involves a pervasive pattern of disregard for, and violation of, the rights of others that begins in childhood or early adolescence and continues into adulthood.|The indicators of this disorder are chronic antisocial behavioural patterns, such as a failure to conform to social or legal codes, a lack of anxiety and guilt, and irresponsible behaviours.

People with this disorder show little guilt for their wrongdoing, which may include lying, using other people, and aggressive sexual acts. Their relationship with others are superficial and fleeting and involve little loyalty.

Antisocial personality disorder is more prevalent among men than women, and among the first-degree biological relatives of those with the disorder than the general population. The risk to biological relatives of females with the disorder tends to be higher than the risk to biological relatives of males with the disorder. Both adopted and biological children of parents with this disorder have and increased risk of developing it.

 DSM-IV-TR (american Psychiatric Association)
""Understanding abnormal behavior"". David Sue, Derald Wing Sue, Stanley Sue.",false,,,http://purl.obolibrary.org/obo/DOID_1510,trastorno antisocial de la personalidad,,,,301.7,,,,,,,,MSH:D000987|SNOMEDCT_2010_1_31:268759009|SNOMEDCT_2010_1_31:192487000|UMLS_CUI:C0003431|ICD9CM:301.7|SNOMEDCT_2010_1_31:26665006|SNOMEDCT_2010_1_31:191777000|SNOMEDCT_2010_1_31:191769004,,"Personality disorder that is a pattern of disregard for, and violation of, the rights of others.


DSM-IV-TR (american Psychiatric Association)         
|A personality disorder that involves a pervasive pattern of disregard for, and violation of, the rights of others that begins in childhood or early adolescence and continues into adulthood.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Asocial personality|Dissocial personality disorder|Psychopath.personality|Psychopathic personality|Psychopathic personality disorder|sociopathic personality,,,,disease_ontology,,,,,,,,DOID:10939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOID:10939,,"The indicators of this disorder are chronic antisocial behavioural patterns, such as a failure to conform to social or legal codes, a lack of anxiety and guilt, and irresponsible behaviours.

People with this disorder show little guilt for their wrongdoing, which may include lying, using other people, and aggressive sexual acts. Their relationship with others are superficial and fleeting and involve little loyalty.

Antisocial personality disorder is more prevalent among men than women, and among the first-degree biological relatives of those with the disorder than the general population. The risk to biological relatives of females with the disorder tends to be higher than the risk to biological relatives of males with the disorder. Both adopted and biological children of parents with this disorder have and increased risk of developing it.

 DSM-IV-TR (american Psychiatric Association)
""Understanding abnormal behavior"". David Sue, Derald Wing Sue, Stanley Sue.",,antisocial personality disorder,,,,DOID:10939,,,F60.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
1.- superficial charm and good intelligence
2.- shallow emotions and lack of empathy, guilt, or remorse
3.- behaviours indicative of little life plan or order
4.- failure to learn from experiences and absence of anxiety
5.- unreliability, insincerity, and untruthfulness

""Understanding abnormal behavior"". David Sue, Derald Wing Sue, Stanley Sue.",,,,,
