Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,database_cross_reference,definition,has_alternative_id,has_exact_synonym,has_obo_format_version,has_obo_namespace,has_related_synonym,http://data.bioontology.org/metadata/prefixIRI,http://purl.org/dc/elements/1.1/description,http://purl.org/dc/elements/1.1/title,http://purl.org/dc/terms/license,http://www.geneontology.org/formats/oboInOwl#auto-generated-by,http://www.geneontology.org/formats/oboInOwl#created_by,http://www.geneontology.org/formats/oboInOwl#creation_date,http://www.geneontology.org/formats/oboInOwl#date,http://www.geneontology.org/formats/oboInOwl#default-namespace,http://www.geneontology.org/formats/oboInOwl#id,http://www.geneontology.org/formats/oboInOwl#saved-by,http://www.w3.org/2000/01/rdf-schema#comment,http://www.w3.org/2000/01/rdf-schema#label,http://www.w3.org/2002/07/owl#deprecated,http://www.w3.org/2004/02/skos/core#notation,part_of
http://purl.obolibrary.org/obo/SYMP_0000105,photosensitivity,,,true,,,,,,,,,symptoms,,,,,,,,,,,SYMP:0000105,,,photosensitivity,true,SYMP:0000105,
http://purl.obolibrary.org/obo/SYMP_0000215,inability to comprehend speech,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000508,,,,,,symptoms,,,,,,,,,,,SYMP:0000215,,,inability to comprehend speech,,SYMP:0000215,
http://purl.obolibrary.org/obo/SYMP_0000802,epigastric abdominal mass,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000798,,,,,,symptoms,,,,,,,,,,,SYMP:0000802,,,epigastric abdominal mass,,SYMP:0000802,
http://purl.obolibrary.org/obo/SYMP_0000651,discharge,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000567,,,,,,symptoms,,,,,,,,,,,SYMP:0000651,,,discharge,,SYMP:0000651,
http://purl.obolibrary.org/obo/SYMP_0019140,hematopoietic system symptom,,,false,,,http://purl.obolibrary.org/obo/SYMP_0017795,,,,,,symptoms,,,,,,,,,,,SYMP:0019140,,,hematopoietic system symptom,,SYMP:0019140,
http://purl.obolibrary.org/obo/SYMP_0000779,right upper quadrant pelvic lump,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000773,,,,,,symptoms,,,,,,,,,,,SYMP:0000779,,,right upper quadrant pelvic lump,,SYMP:0000779,
http://purl.obolibrary.org/obo/SYMP_0000889,remittent fever,,Remittent fever is a fever where the temperature remains above normal throughout the day and fluctuates more than 1degree Celsius in 24 hours.,false,,,http://purl.obolibrary.org/obo/SYMP_0000613,,Remittent fever is a fever where the temperature remains above normal throughout the day and fluctuates more than 1degree Celsius in 24 hours.,,,,symptoms,,,,,,,lschriml,2010-10-15T11:42:19Z,,,SYMP:0000889,,,remittent fever,,SYMP:0000889,
http://purl.obolibrary.org/obo/SYMP_0000068,laryngitis,,doid/symp duplicate,false,,,http://purl.obolibrary.org/obo/SYMP_0000385,,,,,,symptoms,,,,,,,,,,,SYMP:0000068,,doid/symp duplicate,laryngitis,,SYMP:0000068,
http://purl.obolibrary.org/obo/SYMP_0000085,lymphocytic hyperplasia,,,true,,,,,,,,,symptoms,,,,,,,,,,,SYMP:0000085,,,lymphocytic hyperplasia,true,SYMP:0000085,
http://purl.obolibrary.org/obo/SYMP_0000445,faint,syncope|fainting,Faint is a alteration of consciousness characterized by a loss of consciousness because of a temporary decrease in the blood supply to the brain.,false,,,http://purl.obolibrary.org/obo/SYMP_0000482,,Faint is a alteration of consciousness characterized by a loss of consciousness because of a temporary decrease in the blood supply to the brain.,,syncope|fainting,,symptoms,,,,,,,,,,,SYMP:0000445,,,faint,,SYMP:0000445,
http://purl.obolibrary.org/obo/SYMP_0000462,symptom,,"A symptom is a perceived change in function, sensation, loss, disturbance or appearance reported by a patient indicative of a disease.",false,,,http://www.w3.org/2002/07/owl#Thing,SyOID:14974,"A symptom is a perceived change in function, sensation, loss, disturbance or appearance reported by a patient indicative of a disease.",,,,symptoms,,,,,,,,,,,SYMP:0000462,,,symptom,,SYMP:0000462,
http://purl.obolibrary.org/obo/SYMP_0000555,left upper quadrant abdominal swelling,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000478,SyOID:2046|ICD9CM_2005:789.32|UMLS_ICD9CM_2005_AUI:A0637124|UMLS_CUI:C0375558,,,,,symptoms,,,,,,,,,,,SYMP:0000555,,,left upper quadrant abdominal swelling,,SYMP:0000555,
http://purl.obolibrary.org/obo/SYMP_0000572,splitting of urinary stream,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000573,UMLS_ICD9CM_2005_AUI:A0460440|SyOID:4341|UMLS_CUI:C0232855|ICD9CM_2005:788.61,,,,,symptoms,,,,,,,,,,,SYMP:0000572,,,splitting of urinary stream,,SYMP:0000572,
http://purl.obolibrary.org/obo/SYMP_0000665,yellow exudate from eyes,,,false,,,http://purl.obolibrary.org/obo/SYMP_0019163,,,,,,symptoms,,,,,,,,,,,SYMP:0000665,,,yellow exudate from eyes,,SYMP:0000665,
http://purl.obolibrary.org/obo/SYMP_0000682,altered mental status,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000480,,,,,,symptoms,,,,,,,,,,,SYMP:0000682,,,altered mental status,,SYMP:0000682,
http://purl.obolibrary.org/obo/SYMP_0000205,salivary gland symptom,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000459,,,,,,symptoms,,,,,,,,,,,SYMP:0000205,,,salivary gland symptom,,SYMP:0000205,
http://purl.obolibrary.org/obo/SYMP_0000315,lateroventral deviation of the head,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000387,,,,,,symptoms,,,,,,,,,,,SYMP:0000315,,,lateroventral deviation of the head,,SYMP:0000315,
http://purl.obolibrary.org/obo/SYMP_0000076,listlessness,languid,,false,,,http://purl.obolibrary.org/obo/SYMP_0000567,,,,languid,,symptoms,,,,,,,,,,,SYMP:0000076,,,listlessness,,SYMP:0000076,
http://purl.obolibrary.org/obo/SYMP_0000453,right upper quadrant abdominal rigidity,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000454,UMLS_CUI:C0375565|SyOID:10982|UMLS_ICD9CM_2005_AUI:A0637148|ICD9CM_2005:789.41,,,,,symptoms,,,,,,,,,,,SYMP:0000453,,,right upper quadrant abdominal rigidity,,SYMP:0000453,
http://purl.obolibrary.org/obo/SYMP_0000436,abnormal vaginal bleeding,abnormal menstruation,,false,,,http://purl.obolibrary.org/obo/SYMP_0000196,,,,abnormal menstruation,,symptoms,,,,,,,,,,,SYMP:0000436,,,abnormal vaginal bleeding,,SYMP:0000436,
http://purl.obolibrary.org/obo/SYMP_0000563,urinary frequency,frequent urination,,false,,,http://purl.obolibrary.org/obo/SYMP_0000486,UMLS_CUI:C0042023|UMLS_ICD9CM_2005_AUI:A0004030|ICD9CM_2005:788.41|SyOID:3048,,,frequent urination,,symptoms,,,,,,,,,,,SYMP:0000563,,,urinary frequency,,SYMP:0000563,
http://purl.obolibrary.org/obo/SYMP_0000546,right lower quadrant abdominal pain,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000457,UMLS_CUI:C0740603|UMLS_ICD9CM_2005_AUI:A0637136|SyOID:18658|ICD9CM_2005:789.03,,,,,symptoms,,,,,,,,,,,SYMP:0000546,,,right lower quadrant abdominal pain,,SYMP:0000546,
http://purl.obolibrary.org/obo/SYMP_0000306,inability to feed,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000522,,,,,,symptoms,,,,,,,,,,,SYMP:0000306,,,inability to feed,,SYMP:0000306,
http://purl.obolibrary.org/obo/SYMP_0000528,cardiovascular system symptom,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000462,SyOID:2147|UMLS_ICD9CM_2005_AUI:A0284192|UMLS_CUI:C0159049|ICD9CM_2005:785,,,,,symptoms,,,,,,,,,,,SYMP:0000528,,,cardiovascular system symptom,,SYMP:0000528,
http://purl.obolibrary.org/obo/SYMP_0000655,mouth bleeding,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000386,,,,,,symptoms,,,,,,,,,,,SYMP:0000655,,,mouth bleeding,,SYMP:0000655,
http://purl.obolibrary.org/obo/SYMP_0000638,papular rash,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000487,,,,,,symptoms,,,,,,,,,,,SYMP:0000638,,,papular rash,,SYMP:0000638,
http://purl.obolibrary.org/obo/SYMP_0000058,hyperreflexia,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000249,,,,,,symptoms,,,,,,,,,,,SYMP:0000058,,,hyperreflexia,,SYMP:0000058,
http://purl.obolibrary.org/obo/SYMP_0000793,left lower quadrant pelvic swelling,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000771,,,,,,symptoms,,,,,,,,,,,SYMP:0000793,,,left lower quadrant pelvic swelling,,SYMP:0000793,
http://purl.obolibrary.org/obo/SYMP_0000536,disturbance of skin sensation,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000488,SyOID:17345|ICD9CM_2005:782.0|UMLS_ICD9CM_2005_AUI:A0243776|UMLS_CUI:C0012766,,,,,symptoms,,,,,,,,,,,SYMP:0000536,,,disturbance of skin sensation,,SYMP:0000536,
http://purl.obolibrary.org/obo/SYMP_0000409,hyperthermia,,Hyperthermia is a fever that involves an exceptionally high fever especially when induced artificially for therapeutic purposes.,false,,,http://purl.obolibrary.org/obo/SYMP_0000882,,Hyperthermia is a fever that involves an exceptionally high fever especially when induced artificially for therapeutic purposes.,,,,symptoms,,,,,,,,,,,SYMP:0000409,,,hyperthermia,,SYMP:0000409,
http://purl.obolibrary.org/obo/SYMP_0000663,uncoordinated gait,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000891,,,,,,symptoms,,,,,,,,,,,SYMP:0000663,,,uncoordinated gait,,SYMP:0000663,
http://purl.obolibrary.org/obo/SYMP_0000519,abnormal feces,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000146,ICD9CM_2005:787.7|UMLS_ICD9CM_2005_AUI:A0284238|UMLS_CUI:C0162287|SyOID:15483,,,,,symptoms,,,,,,,,,,,SYMP:0000519,,,abnormal feces,,SYMP:0000519,
http://purl.obolibrary.org/obo/SYMP_0000629,exanthema,,Exanthema is a rash characterized by a widespread skin eruption usually occurring in children that is a symptom of a more general disease.,false,,,http://purl.obolibrary.org/obo/SYMP_0000487,,Exanthema is a rash characterized by a widespread skin eruption usually occurring in children that is a symptom of a more general disease.,,,,symptoms,,,,,,,,,,,SYMP:0000629,,,exanthema,,SYMP:0000629,
http://purl.obolibrary.org/obo/SYMP_0000646,synovitis,,Synovitis is a joint inflammation characterized by an inflammation of a synovial membrane usually with pain and swelling of the joint.|doid/symp duplicate,false,,,http://purl.obolibrary.org/obo/SYMP_0000313,,Synovitis is a joint inflammation characterized by an inflammation of a synovial membrane usually with pain and swelling of the joint.,,,,symptoms,,,,,,,,,,,SYMP:0000646,,doid/symp duplicate,synovitis,,SYMP:0000646,
http://purl.obolibrary.org/obo/SYMP_0000066,keratotic nodules of the skin,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000488,,,,,,symptoms,,,,,,,,,,,SYMP:0000066,,,keratotic nodules of the skin,,SYMP:0000066,
http://purl.obolibrary.org/obo/SYMP_0000049,obsolete hind limb paralysis,hindlimb paralysis,,true,,,,,,,hindlimb paralysis,,symptoms,,,,,,,,,,,SYMP:0000049,,,obsolete hind limb paralysis,true,SYMP:0000049,
http://purl.obolibrary.org/obo/SYMP_0000202,acute painful vision loss,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000099,,,,,,symptoms,,,,,,,,,,,SYMP:0000202,,,acute painful vision loss,,SYMP:0000202,
http://purl.obolibrary.org/obo/SYMP_0000312,joint symptom,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000891,,,,,,symptoms,,,,,,,,,,,SYMP:0000312,,,joint symptom,,SYMP:0000312,
http://purl.obolibrary.org/obo/SYMP_0000426,macrocytosis,,,false,,,http://purl.obolibrary.org/obo/SYMP_0019139,,,,,,symptoms,,,,,,,,,,,SYMP:0000426,,,macrocytosis,,SYMP:0000426,
http://purl.obolibrary.org/obo/SYMP_0000398,vaginal discharge,,doid/symp duplicate,false,,,http://purl.obolibrary.org/obo/SYMP_0000196,,,,,,symptoms,,,,,,,,,,,SYMP:0000398,,doid/symp duplicate,vaginal discharge,,SYMP:0000398,
http://purl.obolibrary.org/obo/SYMP_0000110,proliferative mouth papules,,,true,,,,,,,,,symptoms,,,,,,,,,,,SYMP:0000110,,,proliferative mouth papules,true,SYMP:0000110,
http://purl.obolibrary.org/obo/SYMP_0000196,reproductive system symptom,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000462,,,,,,symptoms,,,,,,,,,,,SYMP:0000196,,,reproductive system symptom,,SYMP:0000196,
http://purl.obolibrary.org/obo/SYMP_0000086,lymphopenia,,doid/symp duplicate,false,,,http://purl.obolibrary.org/obo/SYMP_0019141,,,,,,symptoms,,,,,,,,,,,SYMP:0000086,,doid/symp duplicate,lymphopenia,,SYMP:0000086,
http://purl.obolibrary.org/obo/SYMP_0000797,right upper quadrant pelvic swelling,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000771,,,,,,symptoms,,,,,,,,,,,SYMP:0000797,,,right upper quadrant pelvic swelling,,SYMP:0000797,
http://purl.obolibrary.org/obo/SYMP_0000463,lack of normal physiological development,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000464,ICD9CM_2005:783.40|SyOID:12250|UMLS_CUI:C0878706|UMLS_ICD9CM_2005_AUI:A1892807,,,,,symptoms,,,,,,,,,,,SYMP:0000463,,,lack of normal physiological development,,SYMP:0000463,
http://purl.obolibrary.org/obo/SYMP_0000480,nervous system symptom,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000462,UMLS_ICD9CM_2005_AUI:A0284131|UMLS_CUI:C0159033|SyOID:90|ICD9CM_2005:781,,,,,symptoms,,,,,,,,,,,SYMP:0000480,,,nervous system symptom,,SYMP:0000480,
http://purl.obolibrary.org/obo/SYMP_0000573,urinary stream symptom,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000486,SyOID:4342|ICD9CM_2005:788.6|ICD9CM_2005:788.69|UMLS_ICD9CM_2005_AUI:A0284255|UMLS_CUI:C0159063|UMLS_ICD9CM_2005_AUI:A0284254,,,,,symptoms,,,,,,,,,,,SYMP:0000573,,,urinary stream symptom,,SYMP:0000573,
http://purl.obolibrary.org/obo/SYMP_0000590,urgency of urination,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000486,UMLS_ICD9CM_2005_AUI:A2797703|ICD9CM_2005:788.63|UMLS_CUI:C0085606|SyOID:6197,,,,,symptoms,,,,,,,,,,,SYMP:0000590,,,urgency of urination,,SYMP:0000590,
http://purl.obolibrary.org/obo/SYMP_0000683,tachypnoea,rapid breathing,Tachypnoea is a respiratory system and chest symptom characterized by an increased rate of respiration.,false,,,http://purl.obolibrary.org/obo/SYMP_0000514,,Tachypnoea is a respiratory system and chest symptom characterized by an increased rate of respiration.,,rapid breathing,,symptoms,,,,,,,,,,,SYMP:0000683,,,tachypnoea,,SYMP:0000683,
http://purl.obolibrary.org/obo/SYMP_0000316,leg cramp,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000093,,,,,,symptoms,,,,,,,,,,,SYMP:0000316,,,leg cramp,,SYMP:0000316,
http://purl.obolibrary.org/obo/SYMP_0000803,multiple sites abdominal mass,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000798,,,,,,symptoms,,,,,,,,,,,SYMP:0000803,,,multiple sites abdominal mass,,SYMP:0000803,
http://purl.obolibrary.org/obo/SYMP_0000206,acute suppurative parotiditis,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000205,,,,,,symptoms,,,,,,,,,,,SYMP:0000206,,,acute suppurative parotiditis,,SYMP:0000206,
http://purl.obolibrary.org/obo/SYMP_0000224,leg weakness,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000222,,,,,,symptoms,,,,,,,,,,,SYMP:0000224,,,leg weakness,,SYMP:0000224,
http://purl.obolibrary.org/obo/SYMP_0000207,afebrile,,Afebrile is a fever that is characterized as the state of being free from fever.,false,,,http://purl.obolibrary.org/obo/SYMP_0000613,,Afebrile is a fever that is characterized as the state of being free from fever.,,,,symptoms,,,,,,,,,,,SYMP:0000207,,,afebrile,,SYMP:0000207,
http://purl.obolibrary.org/obo/SYMP_0000114,thrombocytopenia,,doid/symp duplicate,false,,,http://purl.obolibrary.org/obo/SYMP_0019139,,,,,,symptoms,,,,,,,,,,,SYMP:0000114,,doid/symp duplicate,thrombocytopenia,,SYMP:0000114,
http://purl.obolibrary.org/obo/SYMP_0019141,lymphatic system symptom,,,false,,,http://purl.obolibrary.org/obo/SYMP_0019138,,,,,,symptoms,,,,,,,,,,,SYMP:0019141,,,lymphatic system symptom,,SYMP:0019141,
http://purl.obolibrary.org/obo/SYMP_0000711,hind limb paralysis,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000030,,,,,,symptoms,,,,,,,,,,,SYMP:0000711,,,hind limb paralysis,,SYMP:0000711,
http://purl.obolibrary.org/obo/SYMP_0000059,hypotension,,,false,,,http://purl.obolibrary.org/obo/SYMP_0019139,,,,,,symptoms,,,,,,,,,,,SYMP:0000059,,,hypotension,,SYMP:0000059,
http://purl.obolibrary.org/obo/SYMP_0000673,bradykinesia,,Bradykinesia is a hypokinesia characterized by an extreme slowness in the execution of movements and reflexes.,false,,,http://purl.obolibrary.org/obo/SYMP_0000858,,Bradykinesia is a hypokinesia characterized by an extreme slowness in the execution of movements and reflexes.,,,,symptoms,,,,,,,,,,,SYMP:0000673,,,bradykinesia,,SYMP:0000673,
http://purl.obolibrary.org/obo/SYMP_0000656,pale mucous membrane,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000488,,,,,,symptoms,,,,,,,,,,,SYMP:0000656,,,pale mucous membrane,,SYMP:0000656,
http://purl.obolibrary.org/obo/SYMP_0000094,muscle weakness,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000183,,,,,,symptoms,,,,,,,,,,,SYMP:0000094,,,muscle weakness,,SYMP:0000094,
http://purl.obolibrary.org/obo/SYMP_0000077,localized cutaneous lesions,,,true,,,,,,,,,symptoms,,,,,,,,,,,SYMP:0000077,,,localized cutaneous lesions,true,SYMP:0000077,
http://purl.obolibrary.org/obo/SYMP_0000454,abdominal rigidity,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000461,ICD9CM_2005:789.4|UMLS_ICD9CM_2005_AUI:A0637149|UMLS_ICD9CM_2005_AUI:A0284272|SyOID:1963|UMLS_CUI:C0159066|ICD9CM_2005:789.40,,,,,symptoms,,,,,,,,,,,SYMP:0000454,,,abdominal rigidity,,SYMP:0000454,
http://purl.obolibrary.org/obo/SYMP_0000471,multiple sites abdominal rigidity,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000454,ICD9CM_2005:789.49|SyOID:12285|UMLS_ICD9CM_2005_AUI:A0637145|UMLS_CUI:C0375572,,,,,symptoms,,,,,,,,,,,SYMP:0000471,,,multiple sites abdominal rigidity,,SYMP:0000471,
http://purl.obolibrary.org/obo/SYMP_0000581,sleep apnea,,Sleep apnea is a apnea characterized by brief periods of recurrent cessation of breathing during sleep that is caused especially by obstruction of the airway or a disturbance in the brain's respiratory center and is associated especially with excessive daytime sleepiness.|doid/symp duplicate,false,,,http://purl.obolibrary.org/obo/SYMP_0000600,SyOID:5379|ICD9CM_2005:780.57|UMLS_CUI:C0375544|UMLS_ICD9CM_2005_AUI:A0760143,Sleep apnea is a apnea characterized by brief periods of recurrent cessation of breathing during sleep that is caused especially by obstruction of the airway or a disturbance in the brain's respiratory center and is associated especially with excessive daytime sleepiness.,,,,symptoms,,,,,,,,,,,SYMP:0000581,,doid/symp duplicate,sleep apnea,,SYMP:0000581,
http://purl.obolibrary.org/obo/SYMP_0000564,nocturia,nycturia,Nocturia is a urinary system symptom characterized by urination at night especially when excessive.,false,,,http://purl.obolibrary.org/obo/SYMP_0000486,UMLS_ICD9CM_2005_AUI:A0011475|UMLS_CUI:C0028734|SyOID:3049|ICD9CM_2005:788.43,Nocturia is a urinary system symptom characterized by urination at night especially when excessive.,,nycturia,,symptoms,,,,,,,,,,,SYMP:0000564,,,nocturia,,SYMP:0000564,
http://purl.obolibrary.org/obo/SYMP_0000307,inibility to stand,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000329,,,,,,symptoms,,,,,,,,,,,SYMP:0000307,,,inibility to stand,,SYMP:0000307,
http://purl.obolibrary.org/obo/SYMP_0000568,short stature,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000464,UMLS_ICD9CM_2005_AUI:A1084101|SyOID:3278|ICD9CM_2005:783.43|UMLS_CUI:C0349588,,,,,symptoms,,,,,,,,,,,SYMP:0000568,,,short stature,,SYMP:0000568,
http://purl.obolibrary.org/obo/SYMP_0000458,nausea,,Nausea is a digestive system symptom characterized by an uneasy or unsettled feeling in the stomach together with an urge to vomit.,false,,,http://purl.obolibrary.org/obo/SYMP_0000459,UMLS_CUI:C0375548|SyOID:1173|UMLS_ICD9CM_2005_AUI:A0750850|ICD9CM_2005:787.02,Nausea is a digestive system symptom characterized by an uneasy or unsettled feeling in the stomach together with an urge to vomit.,,,,symptoms,,,,,,,,,,,SYMP:0000458,,,nausea,,SYMP:0000458,
http://purl.obolibrary.org/obo/SYMP_0000067,obsolete lameness,,,true,,,,,,,,,symptoms,,,,,,,,,,,SYMP:0000067,,,obsolete lameness,true,SYMP:0000067,
http://purl.obolibrary.org/obo/SYMP_0000444,nail discoloration,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000488,,,,,,symptoms,,,,,,,,,,,SYMP:0000444,,,nail discoloration,,SYMP:0000444,
http://purl.obolibrary.org/obo/SYMP_0000427,impotence,erectile dysfunction,Impotence is a reproductive system symptom characterized by an abnormal physical or psychological state of a male characterized by inability to copulate because of failure to have or maintain an erection.|doid/symp duplicate,false,,,http://purl.obolibrary.org/obo/SYMP_0000196,,Impotence is a reproductive system symptom characterized by an abnormal physical or psychological state of a male characterized by inability to copulate because of failure to have or maintain an erection.,,erectile dysfunction,,symptoms,,,,,,,,,,,SYMP:0000427,,doid/symp duplicate,impotence,,SYMP:0000427,
http://purl.obolibrary.org/obo/SYMP_0000554,left lower quadrant abdominal rigidity,,,false,,,http://purl.obolibrary.org/obo/SYMP_0000454,UMLS_CUI:C0375568|SyOID:1962|UMLS_ICD9CM_2005_AUI:A0637143|ICD9CM_2005:789.44,,,,,symptoms,,,,,,,,,,,SYMP:0000554,,,left lower quadrant abdominal rigidity,,SYMP:0000554,
http://purl.obolibrary.org/obo/SYMP_0000537,cyanosis,,Cyanosis is a skin and integumentary tissue symptom characterized as a bluish or purplish discoloration (as of skin) due to deficient oxygenation of the blood.,false,,,http://purl.obolibrary.org/obo/SYMP_0000488,UMLS_ICD9CM_2005_AUI:A0044296|SyOID:17346|UMLS_CUI:C0010520|ICD9CM_2005:782.5,Cyanosis is a skin and integumentary tissue symptom characterized as a bluish or purplish discoloration (as of skin) due to deficient oxygenation of the blood.,,,,symptoms,,,,,,,,,,,SYMP:0000537,,,cyanosis,,SYMP:0000537,
