ID,Label,Preferred label,Synonyms
D017239,CHEMICAL,Paclitaxel,"|Taxol|Onxol|Taxol A|Paclitaxel|Taxol, Bris|Bris Taxol|NSC125973|paclitaxel|7-epi-Taxol|Paclitaxel, (4 alpha)-Isomer|Paxene|7 epi Taxol|Anzatax|Praxel|NSC 125973|NSC-125973"
NEW03761,DISEASE,breast ovarian cancer patients,breast ovarian cancer patients
D064706,DISEASE,Vocal Cord Dysfunction,"Exercise-Induced Vocal Cord Dysfunction|Dysfunction, Vocal Cord|Exercise Induced Vocal Cord Dysfunction|Paradoxical Vocal Fold Motion Disorder|Paradoxical Vocal Fold Motion|dysfunction|Dysfunctions, Vocal Cord|Vocal Cord Dysfunctions"
NEW03762,CHEBI,cancer chemotherapeutic drug,cancer chemotherapeutic drug
D016190,CHEMICAL,Carboplatin,|JM-8|NSC241240|Carbosin|Platinwas|Carboplat|Neocarbo|Ercar|NSC 241240|Paraplatine|Ribocarbo|CBDCA|carboplatin|Carbotec|Paraplatin|JM 8|JM8|cis-Diammine(cyclobutanedicarboxylato)platinum II|Nealorin|NSC-241240|Carboplatin|Blastocarb
NEW03763,CHEBI,Androgen deficiency,Androgen deficiency
NEW03764,DISEASE,genitourinary syndrome,genitourinary syndrome
NEW03765,DISEASE,vulvovaginal atrophy,vulvovaginal atrophy
NEW03766,DISEASE,Bladder dysfunction,Bladder dysfunction
NEW03767,CHEBI,mirabegron agonist,mirabegron agonist
D015103,CHEMICAL,Droxidopa,"droxidopa|DL threo 3,4 Dihydroxyphenylserine|3,4 threo DOPS|erythro-3,4-Dihydroxyphenylserine|Droxidopa|DL-threo-3,4-Dihydroxyphenylserine|3,4-Dihydroxyphenylserine|3,4-threo-DOPS|Droxidopa, (DL-Tyr)-Isomer|threo DOPS|erythro 3,4 Dihydroxyphenylserine|threo-DOPS|3,4 Dihydroxyphenylserine"
D012791,DISEASE,Shy-Drager Syndrome,"Autonomic Failures, Progressive|Hypotension Syndromes, Dysautonomia-Orthostatic|Progressive Autonomic Failures|Hypotensions, Dysautonomic Orthostatic|Orthostatic Hypotensions, Dysautonomic|Orthostatic Hypotension, Dysautonomic|Failure, Progressive Autonomic|Syndromes, Dysautonomia-Orthostatic Hypotension|Hypotension Syndrome, Dysautonomia-Orthostatic|Dysautonomia-Orthostatic Hypotension Syndrome|Syndrome, Dysautonomia Orthostatic Hypotension|Dysautonomic Orthostatic Hypotensions|Autonomic Failure, Progressive|Syndrome, Dysautonomia-Orthostatic Hypotension|Hypotension, Dysautonomic Orthostatic|Dysautonomia Orthostatic Hypotension Syndrome|Idiopathic Orthostatic Hypotension, Shy Drager Type|orthostatic hypotension|Shy Drager Syndrome|Orthostatic hypotension|Dysautonomia-Orthostatic Hypotension Syndromes|Dysautonomic Orthostatic Hypotension|Idiopathic Orthostatic Hypotension, Shy-Drager Type|Progressive Autonomic Failure|Syndrome, Shy-Drager|Failures, Progressive Autonomic"
D008879,CHEMICAL,Midodrine,"ST-1085|ST 1085|Monohydrochloride, Midodrine|Midodrine Hydrochloride|midodrine|Midodrine Monohydrochloride|ProAmatine|ST1085|Midodrin|Gutron|Midon|Amatine"
NEW03768,CHEMICAL,due alcohol toxicity,due alcohol toxicity
NEW03769,DISEASE,white-matter abnormalities,white-matter abnormalities
NEW03770,CHEMICAL,± old,± old
NEW03771,CHEMICAL,AL    ±,AL    ±
NEW03772,CHEMICAL,Ammonia-scavenging transmembrane pH-gradient poly(styrene)-b-poly(ethylene oxide polymersomes,Ammonia-scavenging transmembrane pH-gradient poly(styrene)-b-poly(ethylene oxide polymersomes
NEW03773,DISEASE,hyperammonemia condition,hyperammonemia condition
NEW03774,DISEASE,neurologic complications,neurologic complications
NEW03775,DISEASE,impaired cognitive flexibility,impaired cognitive flexibility
NEW03776,CHEMICAL,glutamatergic mossy cells,glutamatergic mossy cells|MCs
NEW03777,MENTAL_HEALTH,autism research,autism research
NEW03778,DISEASE,TD children,TD children
NEW03779,CHEMICAL,human DES gene,human DES gene
D058065,DISEASE,Diabetic Cardiomyopathies,"Diabetic Cardiomyopathy|cardiomyopathies|Cardiomyopathy, Diabetic|diabetic|Cardiomyopathies, Diabetic"
NEW03780,DISEASE,hereditary myopathies,hereditary myopathies
NEW03781,MENTAL_HEALTH,physical fatigue,physical fatigue
NEW03782,CHEMICAL,COVID-19 long-haulers,COVID-19 long-haulers
NEW03783,MENTAL_HEALTH,persistent hyperactivity,persistent hyperactivity
NEW03784,DISEASE,functional pituitary adenomas,functional pituitary adenomas
NEW03785,DISEASE,distinct psychotic symptom clusters,distinct psychotic symptom clusters
NEW03786,MENTAL_HEALTH,elevated thought disorder cluster scores,elevated thought disorder cluster scores
NEW03787,CHEMICAL,central DA receptor supersensitivity,central DA receptor supersensitivity
NEW03788,MENTAL_HEALTH,thought disorder,thought disorder
NEW03789,CHEMICAL,DA receptor blocker,DA receptor blocker
NEW03790,CHEMICAL,impaired iron metabolism,impaired iron metabolism
NEW03791,DISEASE,schizophrenic-like symptoms,schizophrenic-like symptoms
NEW03792,CHEMICAL,alpha(2)-adrenoreceptor agonist clonidine,alpha(2)-adrenoreceptor agonist clonidine|CLO
NEW03793,DISEASE,SAD n=16,SAD n=16
NEW03794,MENTAL_HEALTH,DSM-IV schizophrenia,DSM-IV schizophrenia
NEW03795,CHEBI,agonist clonidine,agonist clonidine
NEW03796,DISEASE,paranoid SCZ patients,paranoid SCZ patients
NEW03797,DISEASE,young male psychotic patients,young male psychotic patients
NEW03798,CHEBI,subsensitive neuroendocrine,growth hormone|subsensitive neuroendocrine
NEW03799,DISEASE,neuroleptic-free psychotic patients,neuroleptic-free psychotic patients
NEW03800,CHEBI,hormone GH response,hormone GH response
NEW03801,NUTRITION,alpha 2-adrenergic receptor sensitivity,alpha 2-adrenergic receptor sensitivity
NEW03802,CHEBI,dopamine agonist apomorphine APO hydrochloride,dopamine agonist apomorphine APO hydrochloride
NEW03803,MENTAL_HEALTH,DSM-III-R schizophrenia =,DSM-III-R schizophrenia =
NEW03804,CHEMICAL,extrahypothalamic corticotropin-releasing hormone,extrahypothalamic corticotropin-releasing hormone|CRH
NEW03805,CHEBI,CRH antagonists,CRH antagonists
NEW03806,MENTAL_HEALTH,chronic anxiety,chronic anxiety
D015671,CHEMICAL,Electroacupuncture,electroacupuncture|Electroacupuncture|Acupuncture (1966-1989)
NEW03807,DISEASE,SI mice,SI mice
C511689,CHEMICAL,(N)-methanocarba-2MeSADP [Supplementary Concept],MRS2365|Adenosine Diphosphate/analogs  and  derivatives
NEW03808,MENTAL_HEALTH,anxiety status,anxiety status
NEW03809,DISEASE,Depression-related phenotypes,Depression-related phenotypes
NEW03810,CHEBI,desipramine-induced hormone stimulation,desipramine-induced hormone stimulation
NEW03811,DISEASE,manic phase,manic phase
NEW03812,DISEASE,late-onset OTCD,late-onset OTCD
NEW03813,CHEMICAL,arginine treatment,arginine treatment
NEW03814,CHEMICAL,urea cycle function,urea cycle function
NEW03815,DISEASE,peripheral noradrenergic dysfunction,peripheral noradrenergic dysfunction
NEW03816,CHEMICAL,MG patients,MG patients
NEW03817,CHEBI,Several endocrine abnormalities,Several endocrine abnormalities
NEW03818,DISEASE,hypogonadotrophic hypogonadism,hypogonadotrophic hypogonadism
D007987,CHEBI,Gonadotropin-Releasing Hormone,"Kryptocur|LHRH|Releasing Hormone, LHFSH|LHFSHRH|Factrel|LH-FSH Releasing Hormone|Luliberin|Gonadorelin Acetate|Gn-RH|Luteinizing Hormone Releasing Hormone|Lh-Rh|Gonadorelin Hydrochloride|LH-RH|GnRH|gonadotropin-releasing hormone|Cystorelin|LH-Releasing Hormone|Dirigestran|LH FSH Releasing Hormone|Luteinizing Hormone-Releasing Hormone|Gonadotropin Releasing Hormone|LFRH|LHFSH Releasing Hormone|Gonadoliberin|FSH Releasing Hormone|Gonadorelin|LH Releasing Hormone|FSH-Releasing Hormone"
NEW03819,CHEMICAL,altered GHRH circadian rhythm,altered GHRH circadian rhythm
D000077310,DISEASE,"Sleep, Slow-Wave","N3 Sleep|Slow-Wave Sleep|Sleep, N3|Stage 3, NREM|Sleep, Slow Wave|Deep Sleep|Sleep, Deep|Slow Wave Sleep|Delta Sleep|SWS|Sleep, Delta|NREM Stage 3|slow wave sleep"
NEW03820,DISEASE,attention-deficit/hyperactivity disorder stimulant medication,attention-deficit/hyperactivity disorder stimulant medication
NEW03821,CHEBI,hormone treatment,hormone treatment
NEW03822,MENTAL_HEALTH,non-psychotic depression,non-psychotic depression
NEW03823,CHEMICAL,serotonin 5-HT reuptake inhibitor clomipramine,serotonin 5-HT reuptake inhibitor clomipramine
NEW03824,MENTAL_HEALTH,Major Depression,Major Depression
NEW03825,CHEMICAL,GHRH curve,GHRH curve
NEW03826,DISEASE,female psychiatric inpatients,female psychiatric inpatients
NEW03827,CHEMICAL,intravenous morphine,intravenous morphine
D009022,CHEMICAL,Morphine Derivatives,morphine|Morphines|Morphine
NEW03828,CHEMICAL,plasma cortisol,plasma cortisol
NEW03829,CHEMICAL,chronic sulpiride therapy,chronic sulpiride therapy
NEW03830,MENTAL_HEALTH,anxiety reactions,anxiety reactions
D007046,MENTAL_HEALTH,Hysteria,"Neuroses, Hysterical|Hysterical Neuroses|hysteria"
NEW03831,DISEASE,childhood psychoses,childhood psychoses
NEW03832,CHEBI,growth hormone GH secretion,growth hormone GH secretion
NEW03833,DISEASE,insulin-induced hypoglycemia,insulin-induced hypoglycemia
D013469,CHEMICAL,Sulpiride,|Sulpiride|Arminol|sulpiride|Sulperide|Synédil|dopamine D2 receptor antagonist|Digton|Vertigo Meresa|Ekilid|Vertigo-Meresa|Sulpitil|Lebopride|neogama|vertigo-neogama|Eglonyl|Sulp|Aiglonyl|vertigo neogama|Psicocen|Dolmatil|D2-like dopamine receptor antagonist|Dogmatil|Sulpivert|Sulpor|Guastil|Desisulpid|Pontiride|Deponerton|Tepavil|Meresa|(-)-sulpiride
NEW03834,CHEMICAL,GABAB receptor function,GABAB receptor function
NEW03835,CHEMICAL,baclofen administration,baclofen administration
NEW03836,DISEASE,SAD controls,SAD controls
NEW03837,DISEASE,experimental spinal cord injury,experimental spinal cord injury
NEW03838,DISEASE,shock states,shock states
NEW03839,CHEBI,Growth hormone responses,Growth hormone responses
NEW03840,CHEMICAL,clonidine stimulation,clonidine stimulation
NEW03841,CHEMICAL,presynaptic noradrenaline secretion,presynaptic noradrenaline secretion
D006556,DISEASE,Heroin Dependence,"heroin dependence|heroin|methadone|Addiction, Heroin|Dependence, Heroin|heroin abuse|Abuse, Heroin|Smoking, Heroin|Heroin Addiction|Heroin|Heroin Smoking|heroin addiction|Heroin Smokings|Heroin Abuse"
NEW03842,CHEMICAL,methylphenidate challenge,methylphenidate challenge
NEW03843,CHEMICAL,weeks MPH treatment,weeks MPH treatment
D001615,CHEMICAL,beta-Endorphin,"beta Endorphin|beta-endorphin|beta-Endorphin (1-31)|beta-EP|beta-END|β-Endorphin|Endorphin, beta|β-endorphin"
NEW03844,CHEMICAL,single acute MPH administration,single acute MPH administration
NEW03845,DISEASE,ADDH children,ADDH children
NEW03846,CHEMICAL,beta-EP release,beta-EP release
NEW03847,CHEBI,Growth hormone 3-methoxy-4-hydroxyphenelethylene glycol response,Growth hormone 3-methoxy-4-hydroxyphenelethylene glycol response
NEW03848,CHEBI,plasma growth hormone,plasma growth hormone
NEW03849,DISEASE,scallop flesh extract,SE|scallop flesh extract
NEW03850,DISEASE,ADD+H,ADD+H
NEW03851,CHEBI,somatotropic axis growth hormone,somatotropic axis growth hormone
NEW03852,CHEMICAL,metformin administration,metformin administration
D012080,DISEASE,Chronic Kidney Disease-Mineral and Bone Disorder,"Renal Osteodystrophy|kidney disease|Osteodystrophy, Renal|Chronic Kidney Disease Mineral and Bone Disorder|Rickets, Renal|Renal Rickets|Renal Osteodystrophies|CKD-MBD|CKD|chronic kidney disease|Osteodystrophies, Renal"
NEW03853,DISEASE,infectious agents,infectious agents
D000083123,DISEASE,Vancomycin-Resistant Staphylococcus aureus,Glycopeptide-Intermediate S. aureus|vancomycin-intermediate|Vancomycin-Intermediate Staphylococcus aureus|S.    aureus|S aureus|Glycopeptide-Intermediate Staphylococcus aureus|Vancomycin-Resistant S. aureus|vancomycin-resistant S. aureus|Vancomycin-Intermediate S. aureus|Glycopeptide-Resistant Staphylococcus aureus|Glycopeptide-Resistant S. aureus
C476155,DISEASE,"beta-lactamase SPM-1, Pseudomonas aeruginosa [Supplementary Concept]",P.    aeruginosa|beta-Lactamases
D017919,DISEASE,"Hepatitis B Virus, Woodchuck","hepatitis B virus|Viruses, Woodchuck Hepatitis|Hepatitis Virus, Woodchuck|Woodchuck Hepatitis Viruses|Woodchuck Hepatitis Virus|Hepatitis Viruses, Woodchuck|Woodchuck Hepatitis B Virus|Virus, Woodchuck Hepatitis"
NEW03854,DISEASE,multiple infectious diseases,multiple infectious diseases
NEW03855,DISEASE,CAG trinucleotide expansion,CAG trinucleotide expansion
NEW03856,DISEASE,mutant HTT-induced toxicity,mutant HTT-induced toxicity
NEW03857,CHEMICAL,PPAR-γ agonist,PPAR-γ agonist
NEW03858,DISEASE,HD mouse brain,HD mouse brain
NEW03859,CHEBI,Peroxiproliferator-activated receptor gamma agonist,Peroxiproliferator-activated receptor gamma agonist
NEW03860,DISEASE,metabolic disorder-related depression,metabolic disorder-related depression
NEW03861,DISEASE,astrocytic deficits,astrocytic deficits
NEW03862,DISEASE,HFD-induced glucose-metabolic dysfunctions,HFD-induced glucose-metabolic dysfunctions
NEW03863,DISEASE,depressive phenotypes,depressive phenotypes
NEW03864,MENTAL_HEALTH,associated depression,associated depression
NEW03865,CHEBI,insulin-sensitizing peroxiproliferator-activated receptor agonist,insulin-sensitizing peroxiproliferator-activated receptor agonist
NEW03866,MENTAL_HEALTH,bipolar depression symptom severity,bipolar depression symptom severity
NEW03867,DISEASE,Subacute myelo-optico-neuropathy,Subacute myelo-optico-neuropathy
NEW03868,DISEASE,fatal bacterial infections,fatal bacterial infections
NEW03869,CHEMICAL,cyclic depsipeptide teixobactin,cyclic depsipeptide teixobactin
NEW03870,CHEMICAL,antipsychotic-associated weight gain,antipsychotic-associated weight gain
NEW03871,CHEMICAL,betahistine group,betahistine group
NEW03872,DISEASE,less weight gain,less weight gain
NEW03873,DISEASE,osteoporotic hip fracture,osteoporotic hip fracture
NEW03874,CHEBI,Naranjo adverse drug reaction probability scale,Naranjo adverse drug reaction probability scale
NEW03875,DISEASE,acute hearing loss,acute hearing loss
D010111,CHEMICAL,Oxymorphone,Opana|Oxymorphone HCl|Oxymorphone Hydrochloride|oxymorphone|Numorphan
NEW03876,CHEMICAL,cocaine self-administration,cocaine self-administration
NEW03877,DISEASE,cocaine-induced behaviors,cocaine-induced behaviors
NEW03878,CHEBI,mu-opioid receptor agonist,mu-opioid receptor agonist
D059026,DISEASE,Diagnostic Self Evaluation,"Self-Evaluations|Subjective Health Complaint|Complaints, Subjective Health|Self-Appraisal|Self-Evaluation|Self-Appraisals|Self Evaluation|Complaint, Subjective Health|Complaints|Subjective Health|Self Evaluation, Diagnostic|Health, Subjective|Self Evaluations, Diagnostic|Subjective Healths|Health Complaints, Subjective|Self Appraisal|Evaluations, Diagnostic Self|Subjective Health Complaints|Health Complaint, Subjective|Diagnostic Self Evaluations"
D017974,CHEMICAL,Uranium Compounds,"Compounds, Uranium|uranium|U69,593|(-)-U-50,488|U-47700"
NEW03879,DISEASE,clinical neurotoxicity,clinical neurotoxicity
NEW03880,DISEASE,depressed adult outpatients,depressed adult outpatients
NEW03881,CHEMICAL,antidepressant treatment,antidepressant treatment
NEW03882,CHEMICAL,μ-opioid receptor agonist loperamide,μ-opioid receptor agonist loperamide
NEW03883,CHEBI,polymer patch delivery,polymer patch delivery
NEW03884,CHEBI,polymer delivery system,polymer delivery system
NEW03885,CHEBI,#NAME?,-adrenergic receptor agonist dexmedetomidine
NEW03886,DISEASE,heat pain,heat pain
NEW03887,CHEBI,"selective TRPV1 antagonist JTS-653 (3S)-3-(hydroxymethyl)-4-(5-methylpyridin-2-yl)-N-[6-(2,2,2-trifluoroethoxy)pyridin-3-yl]-3,4-dihydro-2H-benzo[b][1,4]oxazine-8-carboxamide","selective TRPV1 antagonist JTS-653 (3S)-3-(hydroxymethyl)-4-(5-methylpyridin-2-yl)-N-[6-(2,2,2-trifluoroethoxy)pyridin-3-yl]-3,4-dihydro-2H-benzo[b][1,4]oxazine-8-carboxamide"
NEW03888,DISEASE,formalin-induced pain,formalin-induced pain
NEW03889,DISEASE,NSAID-refractory chronic pain,NSAID-refractory chronic pain
D050051,CHEMICAL,Transient Receptor Potential Channels,"Channels, TRP Cation|Channel, TRP Cation|TRP Cation Channels|Transient Receptor Potential Channel|Transient Receptor Potential Cation Channel|TRP Cation Channel|Cation Channels, TRP|Membrane Proteins, TRP|TRP Membrane Proteins|Cation Channel, TRP|Proteins, TRP Membrane|TRP channels|Transient Receptor Potential Cation Channels"
NEW03890,CHEMICAL,Chronic alcohol use,Chronic alcohol use
NEW03891,DISEASE,increased pain perception,increased pain perception
NEW03892,CHEMICAL,adrenoreceptor antagonist prazosin,adrenoreceptor antagonist prazosin
NEW03893,CHEMICAL,noradrenaline effects,noradrenaline effects
NEW03894,CHEMICAL,Antidepressant medications,Antidepressant medications
NEW03895,CHEMICAL,5-hydroxytryptamine reuptake,5-hydroxytryptamine reuptake
NEW03896,CHEMICAL,5-HT transport,5-HT transport
NEW03897,CHEMICAL,low-dose dopamine DA antagonists,low-dose dopamine DA antagonists
NEW03898,MENTAL_HEALTH,comorbid chronic tic disorder,comorbid chronic tic disorder
NEW03899,CHEMICAL,5-HT systems,5-HT systems
NEW03900,CHEBI,toxin lesion,toxin lesion
NEW03901,CHEMICAL,serotonin tone,serotonin tone
NEW03902,DISEASE,LID therapeutic effect,LID therapeutic effect
NEW03903,CHEMICAL,serotonin precursor 5-hydroxy-tryptophan,serotonin precursor 5-hydroxy-tryptophan|5-HTP|serotonin precursor 5-hydroxytryptophan
NEW03904,CHEMICAL,5-HTP mg/kg,5-HTP mg/kg
NEW03905,DISEASE,L-DOPA-primed dyskinetic rats,L-DOPA-primed dyskinetic rats
NEW03906,DISEASE,behavioral disturbances,behavioral disturbances
NEW03907,CHEMICAL,prototypic antidepressant,prototypic antidepressant
NEW03908,CHEMICAL,adult antidepressant treatment,adult antidepressant treatment
NEW03909,CHEMICAL,neonatal citalopram exposure,neonatal citalopram exposure
NEW03910,DISEASE,male sexual behavior,male sexual behavior
NEW03911,DISEASE,lasting behavioral abnormalities,lasting behavioral abnormalities
NEW03912,CHEMICAL,relevant antidepressant treatments,relevant antidepressant treatments
NEW03913,CHEMICAL,atypical antipsychotic clozapine,atypical antipsychotic clozapine
NEW03914,CHEMICAL,melatonin agonist/5-HT(2C,melatonin agonist/5-HT(2C
NEW03915,CHEMICAL,cholinergic agents/SRIs,cholinergic agents/SRIs
NEW03916,CHEBI,concurrent drug therapy,concurrent drug therapy
NEW03917,CHEMICAL,newer cyclic antidepressants,newer cyclic antidepressants
NEW03918,DISEASE,nausea arrhythmias,nausea arrhythmias
NEW03919,DISEASE,relapsing disease,relapsing disease
NEW03920,CHEMICAL,maintenance antidepressant therapy,maintenance antidepressant therapy
NEW03921,MENTAL_HEALTH,recurrent depression,recurrent depression
NEW03922,CHEMICAL,effective antidepressants,effective antidepressants
C000712087,CHEMICAL,ACH-000029 [Supplementary Concept],ACH-000029|Quinazolines|Piperazines
NEW03923,CHEBI,cannabinoid CB(1 receptor antagonists,cannabinoid CB(1 receptor antagonists
NEW03924,DISEASE,pain regulation,pain regulation
NEW03925,CHEMICAL,newer antidepressants,newer antidepressants
NEW03926,DISEASE,Seizure risk,Seizure risk
D000317,NUTRITION,Adrenergic alpha-Antagonists,"Agents, alpha-Adrenergic Blocking|Adrenergic alpha-Blockers|Adrenergic alpha Blockers|alpha Adrenergic Receptor Blockaders|Blockaders, alpha-Adrenergic Receptor|Adrenergic alpha Receptor Blockaders|alpha-Blockers, Adrenergic|alpha-Antagonists, Adrenergic|alpha-adrenergic antagonists|alpha blockers|Antagonists, alpha-Adrenergic|Blockaders, Adrenergic alpha-Receptor|alpha-Adrenergic Blockers|Adrenergic alpha-Receptor Blockaders|alpha Adrenergic Blocking Agents|Blockers, alpha-Adrenergic|alpha-Adrenergic Antagonists|Adrenergic alpha Antagonists|Receptor Blockaders, alpha-Adrenergic|alpha-Adrenergic Blocking Agents|alpha-blockers|alpha Adrenergic Antagonists|alpha-adrenergic blockers|alpha-Adrenergic Receptor Blockaders|alpha Blockers, Adrenergic|Blocking Agents, alpha-Adrenergic|alpha Adrenergic Blockers|alpha-Receptor Blockaders, Adrenergic|Alpha-adrenergic antagonists"
