ID,Label,Preferred label,Synonyms
NEW09535,CHEMICAL,on-line game addiction,PGA|on-line game addiction
NEW09536,MENTAL_HEALTH,internet Addiction scale,Internet Addiction Scale
NEW09537,CHEMICAL,PGA cohort,PGA cohort
NEW09538,DISEASE,depressive Inventory score,Depressive Inventory scores
NEW09540,DISEASE,ptsd comorbidity,PTSD comorbidity
NEW09542,CHEMICAL,prenatal micronutrient,Prenatal micronutrients
NEW09544,NUTRITION,choline supplementation,Choline supplementation
NEW09545,NUTRITION,maternal choline,maternal choline
C031906,CHEMICAL,bifemelane [Supplementary Concept],MCI-2016|Benzhydryl Compounds
NEW09547,BIOCHEMICAL,cholinomimetic drug,cholinomimetic drugs
NEW09548,BIOCHEMICAL,cholinomimetic convulsant pilocarpine,cholinomimetic convulsant pilocarpine
NEW09549,DISEASE,neuronal damage,Neuronal damage
NEW09551,BIOCHEMICAL,cholinomimetic drug physostigmine,cholinomimetic drug physostigmine
NEW09553,CHEMICAL,serum epinephrine level,serum epinephrine levels
NEW09557,CHEMICAL,levodopa drug,levodopa drugs
D015103,CHEMICAL,Droxidopa,"threo-DOPS|DL threo 3,4 Dihydroxyphenylserine|3,4-threo-DOPS|3,4 threo DOPS|erythro 3,4 Dihydroxyphenylserine|Droxidopa|DL-threo-3,4-Dihydroxyphenylserine|threo DOPS|Droxidopa, (DL-Tyr)-Isomer|3,4 Dihydroxyphenylserine|3,4-Dihydroxyphenylserine|erythro-3,4-Dihydroxyphenylserine"
NEW09558,BIOCHEMICAL,cholinomimetic therapy,Cholinomimetic therapy
NEW09559,DISEASE,psychotic manifestation,psychotic manifestations
D011729,CHEMICAL,Pyridostigmine Bromide,"Bromide, Pyridostigmine|Pyridostigmine|Mestinon|pyridostigmine"
D000073943,CHEMICAL,Neonicotinoids,neonicotinoids|Neonicotinoid
NEW09560,BIOCHEMICAL,cholinomimetic drug responsiveness,cholinomimetic drug responsiveness
NEW01386,MENTAL_HEALTH,schizophrenia disorder,schizophrenia disorder
NEW09562,CHEMICAL,ntx group,NTX group
C000609675,CHEMICAL,curzerene [Supplementary Concept],Curzerene|Sesquiterpenes
D000448,DISEASE,Aldicarb,"UC21149|UC-21,149|ENT 27,093|ENT27,093|UC-21149|UC 21,149|UC21,149|Temik|UC 21149|ENT-27,093|UC"
NEW09564,DISEASE,anger out-hidden aggression,anger out-hidden aggression
NEW09569,MENTAL_HEALTH,hallucination score,Hallucinations scores
D053442,CHEMICAL,"High-Density Lipoproteins, Pre-beta","PreBeta-HDL|Pre-beta High-Density Lipoproteins|Pre beta1 HDL|Pre-beta HDL Lipoprotein|Pre beta HDL|Nascent HDL|Lipoprotein, Pre beta HDL|High-Density Lipoprotein, Pre-beta1|High Density Lipoproteins, Pre beta|HDL, Pre-beta1|Pre-beta1 HDL|Pre beta1 High Density Lipoprotein|Lipoproteins, Pre-beta High-Density|High-Density Lipoprotein, Pre-beta|Lipoprotein, Pre-beta HDL|HDL Lipoprotein, Pre-beta|Pre beta High Density Lipoprotein|lipoproteins|High Density Lipoprotein, Pre beta1|PreBeta HDL|HDL, Nascent|Pre-beta High-Density Lipoprotein|Pre-beta1 High-Density Lipoprotein|HDL, Pre-beta|Pre-beta HDL"
NEW09572,CHEMICAL,sphingomyelin sm molecular specie,sphingomyelin SM molecular species
NEW09575,BIOCHEMICAL,niacin flush,niacin flush
D002855,CHEMICAL,"Chromatography, Thin Layer","Thin Layer Chromatography|Chromatographies, Thin-Layer|Thin Layer Chromatographies|Thin-Layer Chromatography|Thin layer chromatography|Chromatography, Thin-Layer|Thin-Layer Chromatographies|Chromatographies, Thin Layer"
NEW09577,NUTRITION,membrane phospholipid,Membrane phospholipids
NEW09578,CHEMICAL,"platelet membrane phosphatidylinositol-4,5-bisphosphate","platelet membrane phosphatidylinositol-4,5-bisphosphate"
NEW09579,CHEMICAL,liposome-supported peritoneal dialysis,Liposome-supported peritoneal dialysis
NEW09582,CHEMICAL,mg different lipoprotein concentration,Mg different lipoprotein concentration
NEW09585,CHEMICAL,dha-enriched membrane phospholipid,DHA-enriched membrane phospholipids
NEW09590,BIOCHEMICAL,non-competitive nmdar n-methyl-d-aspartate receptor antagonist,Non-competitive NMDAR N-Methyl-d-aspartate receptor antagonists
NEW09592,CHEMICAL,presurgery memantine,presurgery memantine
NEW09596,CHEMICAL,single subanesthetic dose,Single subanesthetic doses
NEW09598,DISEASE,stroke patient,stroke patients
D016903,BIOCHEMICAL,Drug Monitoring,"Monitoring, Therapeutic Drug|Therapeutic Drug Monitoring|Drug Monitoring, Therapeutic|drug monitoring|Monitoring, Drug"
NEW09599,DISEASE,gastrointestinal tract no,gastrointestinal tract NO
NEW09603,CHEMICAL,numerous no-donor drug,Numerous NO-donor drugs
NEW09605,CHEMICAL,nitrate derivative,nitrate derivatives
NEW09607,CHEMICAL,ne neuron,NE neurons
NEW09608,CHEMICAL,large na system,largest NA system
D006948,MENTAL_HEALTH,Hyperkinesis,"motor hyperactivity|Hyperkinesia, Generalized|Hyperkinesia|Hyperkinesias, Generalized|Hyperkinetic Movement|Hyperkinetic Movements|Generalized Hyperkinesia|Motor Hyperactivity|Movement, Hyperkinetic|Hyperactivity, Motor|Movements, Hyperkinetic|Generalized Hyperkinesias"
NEW09613,CHEMICAL,d-Methylphenidate,d-Methylphenidate
NEW09614,CHEMICAL,catecholamine dysregulation,catecholamine dysregulation
NEW09619,CHEMICAL,alphabetameatp,alphabetaMeATP
NEW09621,DISEASE,post-transplantation abnormal movement,post-transplantation abnormal movements
http://purl.obolibrary.org/obo/SYMP_0000594,DISEASE,abnormal involuntary movement,Abnormal involuntary movements
C544831,CHEMICAL,GSK 1363089 [Supplementary Concept],Quinolines|Foretinib|Anilides
D018341,CHEMICAL,"Receptors, Adrenergic, alpha-2","Adrenergic alpha-2D Receptors|Adrenergic alpha-2B Receptors|Receptor, alpha-2C Adrenergic|Receptors, Adrenergic alpha-2|Receptors, Adrenergic, alpha-2D|alpha-2A Adrenergic Receptor|Adrenergic alpha-2A Receptors|alpha-2 Adrenergic Receptors|Adrenergic alpha 2 Receptors|Receptors, Adrenergic alpha-2D|Adrenergic alpha 2D Receptors|alpha 2A Adrenergic Receptor|Adrenergic Receptor, alpha-2|Adrenergic Receptor, alpha-2A|Receptor, Adrenergic, alpha-2B|Receptor alpha-2C, Adrenergic|alpha-2B Receptors, Adrenergic|alpha-2 Adrenergic Receptor|Receptor, Adrenergic, alpha-2D|Receptors, alpha-2 Adrenergic|Receptor, alpha-2A Adrenergic|Adrenergic Receptor alpha-2b|Adrenergic alpha 2B Receptors|Receptors, Adrenergic alpha-2C|Receptor, Adrenergic, alpha-2A|Receptors, Adrenergic alpha-2B|alpha 2 Adrenergic Receptors|Adrenergic Receptors, alpha-2|alpha-2C, Adrenergic Receptor|Receptor, alpha-2 Adrenergic|alpha-2B Adrenergic Receptor|Receptor, alpha-2D Adrenergic|alpha 2C Adrenergic Receptor|Adrenergic Receptor, alpha 2|Receptor, Adrenergic, alpha-2C|alpha-2 Receptors, Adrenergic|Adrenergic alpha-2C Receptors|Adrenergic alpha 2C Receptors|Receptors, Adrenergic alpha-2A|alpha-2D Receptors, Adrenergic|alpha-2A Receptors, Adrenergic|Receptor, alpha-2B Adrenergic|alpha-2b, Adrenergic Receptor|Receptor, Adrenergic, alpha-2|Adrenergic Receptor alpha 2C|alpha 2D Adrenergic Receptor|Adrenergic alpha 2A Receptors|Adrenergic Receptor, alpha-2B|Receptors, alpha 2 Adrenergic|Adrenergic Receptor, alpha-2C|alpha-2C Receptors, Adrenergic|Receptors, Adrenergic, alpha-2B|Adrenergic Receptor alpha-2C|Adrenergic Receptor, alpha-2D|Adrenergic Receptor alpha 2b|Receptors, Adrenergic, alpha-2A|alpha-2D Adrenergic Receptor|alpha 2B Adrenergic Receptor|Adrenergic Receptor alpha(2d)|alpha-2C Adrenergic Receptor|α-2 adrenergic receptors|Receptor alpha-2b, Adrenergic|Adrenergic alpha-2 Receptors|Adrenergic Receptor alpha(2C)"
NEW09628,CHEMICAL,"muscarinic ligand (5r,6r)-6-(3-butylthio-1,2,5-thiadiazol-4-yl)-1-azabicyclo[3.2.1]octane","BuTAC|muscarinic ligand (5R,6R)-6-(3-butylthio-1,2,5-thiadiazol-4-yl)-1-azabicyclo[3.2.1]octane"
D007464,CHEMICAL,Clioquinol,Iodochloroxyquinoline|Clioquinol|Entero-Septol|Entero Septol|Enteroquinol|EnteroSeptol|Entero Vioform|Iodochlorhydroxyquin|Chloroiodoquine|5-Chloro-7-iodo-8-quinolinol|5 Chloro 7 iodo 8 quinolinol|CQ|Chinoform|Vioform|Entero-Vioform|EnteroVioform
NEW09633,CHEMICAL,abnormal iron metabolism,Abnormal iron metabolism
NEW09636,CHEMICAL,iron homeostasis,iron homeostasis
NEW09637,CHEMICAL,increase iron,Increased iron
NEW09640,CHEMICAL,psychosis-its hallmark characteristic-can,psychosis-its hallmark characteristic-can
NEW09642,CHEMICAL,rs3811655 polymorphism,rs3811655 polymorphism
NEW09643,CHEMICAL,low serum iron level,low serum iron levels
NEW09645,CHEMICAL,ask1 inhibitor gs-4997,ASK1 inhibitor GS-4997
D054038,DISEASE,Posterior Leukoencephalopathy Syndrome,"leukoencephalopathy|Leukoencephalopathy Syndromes, Posterior|Leukoencephalopathy Syndrome, Posterior|Posterior Reversible Encephalopathy Syndrome|Syndromes, Posterior Leukoencephalopathy|Reversible Posterior Leukoencephalopathy Syndrome|Syndrome, Posterior Leukoencephalopathy"
NEW09650,DISEASE,inherit neurologic disorder,inherited neurologic disorders
D019943,CHEMICAL,Amino Acid Substitution,"Substitutions, Amino Acid|Amino acid substitutions|Amino Acid Substitutions|Substitution, Amino Acid"
NEW09656,MENTAL_HEALTH,narcolepsy prs,Narcolepsy PRS
NEW09659,CHEMICAL,serum iron level,serum iron levels
NEW09660,MENTAL_HEALTH,adhd symptom severity,ADHD symptom severity
NEW09661,CHEMICAL,low serum iron ferritin level,Low serum iron ferritin levels
NEW09668,DISEASE,hfe gene,HFE gene
D006556,MENTAL_HEALTH,Heroin Dependence,"heroin dependence|Abuse, Heroin|Heroin Smoking|Heroin Smokings|Dependence, Heroin|Addiction, Heroin|Heroin Addiction|Heroin Abuse|Smoking, Heroin"
NEW03341,DISEASE,comorbid schizophrenia spectrum disorder,SSD|comorbid schizophrenia spectrum disorders
NEW09675,DISEASE,previous psychiatric hospitalization,Previous psychiatric hospitalization
NEW09676,DISEASE,schizophrenic illness,schizophrenic illness
C482678,CHEMICAL,7-hydroxymitragynine [Supplementary Concept],7-Hydroxymitragynine|Secologanin Tryptamine Alkaloids
D061686,MENTAL_HEALTH,Premature Ejaculation,"Ejaculatio Praecoxs|Praecox, Ejaculatio|premature ejaculation|Premature Ejaculations|Praecoxs, Ejaculatio|Ejaculations, Premature|Ejaculatio Praecox|Ejaculation, Premature"
NEW09681,BIOCHEMICAL,synthetic kappa-opioid agonist,synthetic kappa-opioid agonists
NEW09683,DISEASE,nocturnal eating behavior,nocturnal eating behaviors
NEW09684,DISEASE,slc16a2 gene mutation,SLC16A2 gene mutations
NEW09687,CHEMICAL,levamisole toxicosis,levamisole toxicosis
C496352,CHEMICAL,"7-(N,N-dimethylpiperazinium)-7-oxo-8,8-dicyanoquinodimethane [Supplementary Concept]",Piperazines|dimethylpiperazinium
NEW03849,DISEASE,scallop flesh extract,SE|scallop flesh extract
D000077182,CHEMICAL,Polylactic Acid-Polyglycolic Acid Copolymer,"Acids, PLGA|Copolymers, PL-PG|Poly(L-lactide)-co-glycolide|Poly-L-lactic-polyglycolic Acids|PLG Polymers|PLGA Acid|Polymer, PLG|Poly L lactic polyglycolic Acid|PL-PG Copolymers|Poly(DL-lactide-co-glycolic Acid)|Polylactic Acid Polyglycolic Acid Copolymer|PL PG Copolymer|Copolymer, Polylactic-co-glycolic Acid|Polylactic-co-glycolic Acid Copolymers|PLG Polymer|acid|Polylactic-co-glycolic Acid Copolymer|RG 502|Copolymers, Polylactic-co-glycolic Acid|Acid, PLGA|Poly (D,L-lactic-co-glycolic Acid)|PLGA Acids|Poly(Lactic-co-glycolic Acid)|PLGA Compound|Poly(D,L-lactide-co-glycolide)|Copolymer, PL-PG|Poly(Glycolide-co-lactide)|LactoSorb|PLGA Compounds|Polymers, PLG|Polylactic co glycolic Acid Copolymer|Poly (Lactic-co-glycolic Acid) -|PL-PG Copolymer|Poly-L-lactic-polyglycolic Acid"
NEW09693,CHEMICAL,dopamine transmission,dopamine transmission
NEW09694,DISEASE,selective cognitive impairment,Selective cognitive impairments
NEW09695,CHEMICAL,mitogen-activated protein kinase/extracellular signal-related kinase kinase inhibitor pd-0325901,mitogen-activated protein kinase/extracellular signal-related kinase kinase inhibitor PD-0325901
NEW09697,CHEMICAL,selective norepinephrine ne α2a-adrenoceptor α2a-ar agonist,selective norepinephrine NE α2A-adrenoceptor α2A-AR agonist
NEW09701,CHEMICAL,ouabain administration,ouabain administration
NEW09702,CHEMICAL,potassium supplementation,potassium supplementation
http://purl.obolibrary.org/obo/CHEBI_38999,CHEMICAL,gaba-gated chloride channel antagonist,potassium channel antagonist|GABA-gated chloride channel antagonists
D015761,CHEMICAL,4-Aminopyridine,"VMI 103|4-Aminopyridine|4-Aminopyridine Sustained Release|Fampridine SR|VMI-103|Pymadine|4 Aminopyridine Sustained Release|Fampridine-SR|VMI103|4 Aminopyridine|Dalfampridine|Sustained Release, 4-Aminopyridine|4AP"
C548134,CHEMICAL,4-aminopyridine-3-methanol [Supplementary Concept],Aminopyridines|4-AP
D055551,DISEASE,HSP27 Heat-Shock Proteins,"Heat-Shock Proteins, HSP27|Heat Shock Protein beta 1|Heat-Shock Protein 27|HSP27 Protein|HSP27 Heat Shock Proteins|Heat-Shock Proteins 27|Heat Shock Protein beta-1|Protein 27, Heat-Shock|Heat Shock Proteins 27|Heat Shock Protein 27|HSP27 Proteins|heat shock"
NEW09709,CHEMICAL,glucose metabolism impairment,glucose metabolism impairment
NEW09711,CHEMICAL,non-competitive nmda receptor antagonist ketamine,non-competitive NMDA receptor antagonist ketamine|KET
C067662,CHEMICAL,glibenclamide receptor [Supplementary Concept],"Glibenclamide|Receptors, Drug|Potassium Channels"
NEW09714,CHEMICAL,glibenclamide mg/kg,glibenclamide mg/kg
D013224,DISEASE,Status Asthmaticus,"Crises, Asthmatic|Crisis, Asthmatic|Asthmatic Shock|Asthmatic Shocks|Status asthmaticus|Asthmatic Crises|Asthmatic Crisis|Shock, Asthmatic|Asthmaticus, Status|Shocks, Asthmatic"
NEW09717,CHEMICAL,serial potassium monitoring,serial potassium monitoring
NEW09718,DISEASE,comorbidity migraine-epilepsy,comorbidity migraine-epilepsy
NEW08376,CHEMICAL,5-ht level,5-HT levels
http://purl.obolibrary.org/obo/DOID_3650,DISEASE,lactic acidosis,Metformin-associated lactic acidosis|MALA
NEW09723,CHEMICAL,urinary cortisol level,urinary cortisol level
http://ontology.apa.org/apaonto/termsonlyOUT%20(5).owl#Dexamethasone_Suppression_Test,CHEMICAL,dexamethasone suppression test,dexamethasone suppression test
NEW09725,CHEMICAL,individual sex- control,individual sex- controls
NEW09730,NUTRITION,mood stabilizer lithium,mood stabilizer lithium
C000719301,CHEMICAL,anti-Kv1.4 autoantibody [Supplementary Concept],Autoantibodies|Anti-voltage-gated potassium channel
NEW09733,DISEASE,channel anti-vgkc antibody encephalitis,channel anti-VGKC antibody encephalitis
NEW09734,CHEMICAL,kir6.1+/- mouse,Kir6.1+/- mice
NEW09741,CHEMICAL,nucleotide change,nucleotide change
D001030,CHEMICAL,Apamin,Bees (1966-1977)|Venoms (1966-1977)|apamin
NEW09743,DISEASE,mitochondrial dysfunction,Mitochondrial dysfunction
NEW03158,DISEASE,autoimmune encephalitis,autoimmune encephalitis
NEW09747,CHEMICAL,5-hydroxytryptamine 5-ht type 2a receptor,5-hydroxytryptamine 5-HT type 2A receptors
C514172,CHEMICAL,"(4-bromo-3,6-dimethoxybenzocyclobuten-1-yl)methylamine [Supplementary Concept]",TCB-2|Bridged Bicyclo Compounds|Methylamines
NEW09749,CHEMICAL,tcb-2 administration,TCB-2 administration
NEW09753,DISEASE,myelinogenesis,myelinogenesis
NEW09754,CHEMICAL,carbon source,carbon source
NEW09756,NUTRITION,catechol o-methyltransferase comt gene,catechol O-methyltransferase COMT gene
NEW09759,DISEASE,severe ptsd,severe PTSD
D000077867,CHEMICAL,Tolcapone,"Ro-40-7592|Ro 40-7592|3,4 Dihydroxy 5' methyl 5 nitrobenzophenone|tolcapone|Ro407592|Ro 407592|Ro 40 7592|3,4-Dihydroxy-5'-methyl-5-nitrobenzophenone|SOM0226|Tasmar"
NEW09764,CHEMICAL,5-ht brain system,5-HT brain systems
NEW09765,CHEMICAL,ObjectiveaaWe,ObjectiveaaWe
NEW09767,CHEMICAL,early life stress serotonin transporter promoter variant,early life stress serotonin transporter promoter variant
NEW09768,CHEMICAL,sex-genotype interaction,Sex-genotype interactions
NEW09769,CHEMICAL,puberty e2 replacement,puberty E2 replacement
NEW09770,CHEMICAL,inhibitory serotonin-1a receptor,inhibitory serotonin-1A receptor
D004062,DISEASE,DiGeorge Syndrome,"Deletion 22q11.2 Syndrome|VCF Syndrome|Syndrome, DiGeorge|Shprintzen Syndrome|Velocardiofacial Syndrome|Shprintzen VCF Syndrome|Syndrome, VCF|Third and Fourth Pharyngeal Pouch Syndrome|Conotruncal Anomaly Face Syndrome (CTAF)|Velo Cardio Facial Syndrome|22q11.2 Deletion Syndrome|22q11.2DS|Pharyngeal Pouch Syndrome|Hypoplasia of Thymus and Parathyroids|DiGeorge Anomaly|Deletion Syndrome, 22q11.2|Familial Third and Fourth Pharyngeal Pouch Syndrome|Syndrome, Velocardiofacial|Syndrome, Shprintzen|Autosomal Dominant Opitz G-Bbb Syndrome|Catch22|Autosomal Dominant Opitz G Bbb Syndrome|DiGeorge Sequence|Syndrome, Velo-Cardio-Facial|Sedlackova Syndrome|Velo-Cardio-Facial Syndrome|Syndrome, Sedlackova|Thymic Aplasia Syndrome|Conotruncal Anomaly Face Syndrome"
NEW09773,DISEASE,orexin/hypocretin deficiency,orexin/hypocretin deficiency
NEW09774,DISEASE,woman narcoleptic,women narcoleptics
NEW09775,CHEMICAL,impaired dopamine activity,Impaired dopamine activity
NEW09776,CHEMICAL,mesolimbic dopamine sensitization,Mesolimbic dopamine sensitization
NEW09778,MENTAL_HEALTH,untreated psychosis,Untreated Psychosis
NEW09780,DISEASE,dup duration,DUP Duration
NEW09781,CHEMICAL,cannabis-comt interaction,cannabis-COMT interaction
NEW09782,CHEMICAL,neurotransmitter dopamine,neurotransmitter dopamine
NEW09786,BIOCHEMICAL,met allele carrier,Met allele carriers
NEW09788,CHEMICAL,42-residue amyloid β-protein,42-residue amyloid β-protein
NEW09789,CHEMICAL,numerous flavonoid,Numerous flavonoids
C009288,CHEMICAL,metaperiodate [Supplementary Concept],sodium periodate|Periodic Acid
C067156,CHEMICAL,taxifolin-3-glucopyranoside [Supplementary Concept],(+)-taxifolin|Quercetin/analogs  and  derivatives|Glucosides
D000292,DISEASE,Pelvic Inflammatory Disease,"Pelvic Disease, Inflammatory|Diseases, Inflammatory Pelvic|Disease, Pelvic Inflammatory|Inflammatory Pelvic Disease|Adnexitis|Inflammatory Disease, Pelvic|Pelvic Inflammatory Diseases|Diseases, Pelvic Inflammatory|Inflammatory Pelvic Diseases|Inflammatory Diseases, Pelvic|Pelvic Diseases, Inflammatory|inflammatory diseases|Disease, Inflammatory Pelvic"
D008108,DISEASE,"Liver Diseases, Alcoholic","alcoholic liver disease|Alcoholic Liver Diseases|Liver Disease, Alcoholic|ALD|Alcoholic Liver Disease"
NEW09794,CHEMICAL,new nontricyclic antidepressant,newer nontricyclic antidepressants
NEW09795,MENTAL_HEALTH,autism patient,Autism patients
C538385,DISEASE,Hyperprolinemia type 2 [Supplementary Concept],"hyperprolinemia|1-Pyrroline-5-Carboxylate Dehydrogenase/deficiency|Amino Acid Metabolism, Inborn Errors"
NEW09801,BIOCHEMICAL,new direct-acting antiviral,New direct-acting antivirals
D000142,DISEASE,"Acidosis, Respiratory","Respiratory Acidosis|Respiratory acidosis|Respiratory Acidoses|Acidoses, Respiratory"
NEW09804,DISEASE,acute hyperammonemia,Acute hyperammonemia
NEW09807,MENTAL_HEALTH,patient 's hallucination,patient's hallucinations
D013255,CHEMICAL,Steroid 21-Hydroxylase,"P-450 c21, Cytochrome|Cytochrome P-450 CYP21|Cytochrome P-450 21-Hydroxylase|Cytochrome P 450 21 Hydroxylase|Steroid 21 Hydroxylase|21-Hydroxylase|Cytochrome P-450(c-21)|Steroid 21 Monooxygenase|steroid 21-hydroxylase|Cytochrome P-450 c21|Progesterone 21 Hydroxylase|Cytochrome P 450 CYP21|Steroid-21-Hydroxylase|Steroid 21-Monooxygenase|21 Hydroxylase|Cytochrome P450c21|Cytochrome P 450 c21|Progesterone 21-Hydroxylase"
D048550,DISEASE,Hepatic Insufficiency,"Insufficiency, Hepatic|Liver Insufficiency|Insufficiency, Liver|hepatic insufficiency"
NEW09811,CHEMICAL,once- atomoxetine,Once- atomoxetine
NEW09812,DISEASE,stimulant-naive patient,Stimulant-naive patients
NEW09817,MENTAL_HEALTH,adhd symptom score,ADHD symptom score
NEW09819,MENTAL_HEALTH,Wender-Reimherr Adult Attention Deficit Disorder scale,Wender-Reimherr Adult Attention Deficit Disorder Scale
NEW09821,CHEMICAL,mesolimbic dopamine,mesolimbic dopamine
NEW09826,CHEMICAL,5-hydroxytryptamine mechanism,5-hydroxytryptamine mechanism
NEW09829,CHEMICAL,β-adrenergic receptor antagonist pindolol,β-adrenergic receptor antagonist pindolol
D009127,DISEASE,Muscle Rigidity,"Rigidity, Muscular|Rigidity, Catatonic|Cogwheel Rigidities|Rigidity, Cogwheel|Extensor Rigidity|Rigidities, Cogwheel|Nuchal Rigidity|Extrapyramidal Rigidity|Muscular Rigidity|Gegenhalten|Catatonic Rigidity|Cogwheel Rigidity|Gegenhaltens|Rigidity, Nuchal|Rigidity, Muscle|muscle rigidity|Rigidity, Extensor|Rigidity, Extrapyramidal"
